Feature,LR_Coefficient,LR_Abs,RF_Importance
TADA2B,0.06975955981846253,0.06975955981846253,0.0017359526793615584
IMMP2L,0.06969653107758414,0.06969653107758414,0.0005233422003989199
FP236383.7,-0.0694855759939874,0.0694855759939874,0.00022384045577193224
LBX2,0.0694687770082052,0.0694687770082052,0.0002798863588581458
AL078621.2,0.06939899553401009,0.06939899553401009,0.0
MARCHF9,-0.06938084684905567,0.06938084684905567,0.00233786813107262
AC091825.3,0.0692833968700911,0.0692833968700911,0.0002726486510771157
JUN,0.06915470307358337,0.06915470307358337,0.002176712601254195
CKS1BP7,-0.06912733567936256,0.06912733567936256,0.002831017970706197
L3MBTL3,0.06900735119049443,0.06900735119049443,0.0023689903507542855
CCL4,0.06892733125504745,0.06892733125504745,0.0
AC091965.4,0.06891583203213637,0.06891583203213637,0.00028170422624971186
CFL1P5,-0.0688752410770665,0.0688752410770665,0.003337904201904874
LRRFIP1P1,0.06879389913444572,0.06879389913444572,0.0011045677614193977
SCARB1,0.06875692187374616,0.06875692187374616,0.0004998274672187821
NHLH1,-0.06866219096220294,0.06866219096220294,0.0022708301317406173
DUSP1,0.06793068625258877,0.06793068625258877,0.002464613768497614
SNORD91B,0.0678270023954666,0.0678270023954666,0.000521235665761212
PDE4A,0.06781722758660741,0.06781722758660741,0.0005595711917157417
AC091271.1,-0.06773404357193161,0.06773404357193161,0.0031839083366036122
EEF1A1P7,-0.06772724845629667,0.06772724845629667,0.003782068642195544
AC099681.2,0.06746878308525954,0.06746878308525954,0.0
CTSD,0.06734383281942553,0.06734383281942553,0.002003447551527778
SEMA4B,0.06714845562799245,0.06714845562799245,0.0006598902165897406
RPL7AP53,-0.06651884312128246,0.06651884312128246,0.0046998193375560205
DNAJA1P3,-0.06638703485366271,0.06638703485366271,0.0003514016001390447
SCARNA20,-0.06638334364989155,0.06638334364989155,0.00029562977998371314
AC010654.1,-0.06638022949009804,0.06638022949009804,0.0011833843530291337
AL020997.2,0.06631796401604625,0.06631796401604625,0.0009267761408987271
RPL10P13,-0.06615848172590612,0.06615848172590612,0.002767093381600015
USP6NL,-0.06605989030417463,0.06605989030417463,0.001609535132127623
AC106052.1,-0.0655418558523329,0.0655418558523329,0.0012089779039888729
CCN1,0.06514490519196753,0.06514490519196753,0.0033024419389659563
AC037198.1,-0.0647193478575276,0.0647193478575276,0.00010611767687239354
GCC2,0.06445132483002923,0.06445132483002923,0.004213577291772557
SNORD91A,-0.06430700969802171,0.06430700969802171,0.0
AC006450.3,-0.06415999481744983,0.06415999481744983,0.0031321006796175524
RPUSD3,0.06371733447449625,0.06371733447449625,0.001554398374633151
B3GAT3,0.06366738274064172,0.06366738274064172,0.006179783575776605
ITGA2B,0.06339241023154352,0.06339241023154352,0.0017860724768252309
NINJ1,0.06320470260673049,0.06320470260673049,9.376914798636213e-05
EEF1A1P13,-0.06303590692277461,0.06303590692277461,0.005034735012438049
H3C12,-0.06298546765493702,0.06298546765493702,0.00026257692924359693
RPL13AP3,-0.062494818474630835,0.062494818474630835,0.0018424334665893371
TBX5-AS1,-0.062298129361508255,0.062298129361508255,0.0020936851576894466
MIR4420,0.06221657019014698,0.06221657019014698,0.0006206049685326287
ANKRD1,0.06183507742341926,0.06183507742341926,0.001404121596819077
ZSWIM7,-0.06173245539502674,0.06173245539502674,0.0009060406610276524
EPHA5-AS1,-0.061440892732357796,0.061440892732357796,0.0001981233808077216
LDAH,0.0611397183703801,0.0611397183703801,0.0
MTND4LP30,-0.0610526730470194,0.0610526730470194,0.0001002353705056408
EEF1A1P24,-0.06103628288060177,0.06103628288060177,0.0010101077071605427
MTATP6P2,-0.06097381163213488,0.06097381163213488,0.0
RPS5P3,-0.06087536850694265,0.06087536850694265,0.0010087887944194972
AC091982.1,0.06084777199068935,0.06084777199068935,0.002652261638578134
AC139769.1,-0.06068250364540223,0.06068250364540223,0.0003862419043136442
TFAP2A,-0.06054535782331918,0.06054535782331918,0.0019913907159395286
EGR3,0.060060006719071586,0.060060006719071586,0.0006145450643373035
APOC2,0.06003858784525275,0.06003858784525275,0.0004980655863164618
UBE2QL1,-0.05986720062975092,0.05986720062975092,0.004324759726275086
DUS4L-BCAP29,0.05986639490039351,0.05986639490039351,0.00023174603174603103
PCDH10,-0.05973411317336255,0.05973411317336255,0.0008129116095868357
DCST1-AS1,0.0595511789531582,0.0595511789531582,0.0013234281852315454
ARPC1A,0.05939865509319454,0.05939865509319454,0.00030587288319247006
TMEM81,0.05937425910838112,0.05937425910838112,0.0002843985877101505
MIR6871,-0.05918101483209393,0.05918101483209393,0.00048719138150032834
WFDC2,-0.05913934273668502,0.05913934273668502,0.0008184175220269139
AC093734.1,0.05907929533383558,0.05907929533383558,0.0007276550907755312
AC116913.1,0.05905827958331795,0.05905827958331795,0.0006156898155565045
AC026412.1,0.05899360194714235,0.05899360194714235,0.00048551725457026556
AC097382.3,0.0589243383568253,0.0589243383568253,0.00018230179988245392
HEXA,0.05888967928781932,0.05888967928781932,0.0007199700849654742
MTATP8P2,-0.058819382012616356,0.058819382012616356,0.001170155073420877
COL22A1,-0.0588161399992745,0.0588161399992745,0.0014308465099345086
AC092718.5,-0.0588094090873312,0.0588094090873312,0.0009971666872343819
PPIAP4,0.05871397546762053,0.05871397546762053,0.0010797449542784597
SPDYE12P,0.058590891107293284,0.058590891107293284,0.00018911603194088174
PPCDC,-0.058480988466148624,0.058480988466148624,0.001295697153419913
SH3BP1,0.05846454158427639,0.05846454158427639,0.0025554831410225256
KAT7P1,-0.058456188678008,0.058456188678008,0.0011848707473695837
AP003119.2,-0.05835290915859953,0.05835290915859953,0.0
TCP11L2,-0.05833581492862915,0.05833581492862915,0.0005119757048786335
SLC43A1,0.05823352580300136,0.05823352580300136,8.878494264394686e-05
AC092645.2,-0.05818571623337165,0.05818571623337165,0.0007904207272349565
AC026367.2,0.05807159793946613,0.05807159793946613,9.83492660068163e-05
RPL41P1,-0.058061548961693896,0.058061548961693896,0.0004192614807096201
TSGA10,0.05805659550429547,0.05805659550429547,0.0028135861849811023
NTN4,-0.058031251635036016,0.058031251635036016,0.0019111166905645854
TMEM64,0.05796278009896086,0.05796278009896086,0.0003045331445682984
GULP1,-0.05794660149592646,0.05794660149592646,0.0008272795933380272
NUAK2,0.057872906978573224,0.057872906978573224,0.005691374568440222
EYA2,-0.057769153180513115,0.057769153180513115,0.0014383257671292486
ENTPD3-AS1,0.05776572398788256,0.05776572398788256,0.0004573429371748686
SMURF2P1,-0.05758452168411699,0.05758452168411699,0.0005665884205578468
YAP1,0.05743350122742382,0.05743350122742382,0.009500974851892973
MIR222HG,0.057360957663227116,0.057360957663227116,0.00010008817101673729
NUP133,0.05734061046645275,0.05734061046645275,0.00011025749261291653
KDM5A,0.057250365618519004,0.057250365618519004,0.0
CD27-AS1,0.05723925813692597,0.05723925813692597,0.0011499501627128346
SMIM18,-0.057205316022677505,0.057205316022677505,0.0071653015343261855
STX17,0.056991196554178156,0.056991196554178156,0.0
AC004069.1,0.0569171482737323,0.0569171482737323,0.0002416286560082548
AC024995.1,-0.05661362206822121,0.05661362206822121,0.00020721169072071595
RASL11A,0.056527060856429195,0.056527060856429195,0.00016401078791721945
XPOT,0.05635956033884497,0.05635956033884497,0.00020140986908358415
AL138831.1,-0.055871926595339606,0.055871926595339606,0.0
AC108673.3,0.05586311072860118,0.05586311072860118,7.09426627793974e-05
CYB5R1,0.055810639780050006,0.055810639780050006,0.004569367092803783
AC008147.3,0.05575659386370967,0.05575659386370967,6.86167582102652e-05
MIR7111,-0.05575450378105695,0.05575450378105695,0.0009950647451957527
EEF1A1P28,-0.05559501108654311,0.05559501108654311,0.000999942533759085
LOXL1,-0.05554660236008633,0.05554660236008633,0.0
RPL9P28,-0.05507607163705931,0.05507607163705931,0.004384338767766739
SCRT2,-0.05477690577077655,0.05477690577077655,0.0010954853165246767
MIR1-1HG-AS1,-0.05471563777590997,0.05471563777590997,0.0006739955830299873
MIR221,0.05469270594259567,0.05469270594259567,0.002042738876082965
FKBP9P1,0.05462756762011498,0.05462756762011498,0.00018256121662814443
AL606970.4,-0.05454629792527739,0.05454629792527739,0.00025556961135708684
AC006511.3,-0.0544835315837844,0.0544835315837844,0.0012184135052359935
HSPB1,0.05447288183587341,0.05447288183587341,0.001313696062438042
MRPL36,-0.054430407476335436,0.054430407476335436,0.0012393915127080922
KIF1C-AS1,0.054419706878456556,0.054419706878456556,0.0007268622976716027
EEF1A1P8,-0.05434670608855185,0.05434670608855185,0.003163851147145437
PSMB6,-0.05431904830656436,0.05431904830656436,0.002568467447471905
RPL3P9,0.05427186547591243,0.05427186547591243,0.0
PPP1R3D,0.054183637068388926,0.054183637068388926,0.004418812923473319
LMO1,-0.05371650940528777,0.05371650940528777,0.0027854882029549935
MDFIC,0.05370532081632298,0.05370532081632298,0.00846561883359479
FERMT1,-0.05355453813616777,0.05355453813616777,0.000834332059843507
TRIM54,0.053519968874157435,0.053519968874157435,0.0004087683193723394
EEF1A1P6,-0.05347142773356009,0.05347142773356009,0.001742692492532596
AL138955.1,-0.05334908929965595,0.05334908929965595,0.00010306764215119975
HS6ST1,0.053263428783020546,0.053263428783020546,0.006870455300514182
EEF1A1P10,-0.053125462082198024,0.053125462082198024,0.0028396112506514845
EEF1A1P12,-0.05310427858565229,0.05310427858565229,0.002659403174944552
