Feature,Coefficient,Abs_Coefficient
ZNF440,0.007039843829724382,0.007039843829724382
TK2,-0.007039265291765731,0.007039265291765731
PPIL6,-0.007038059370957764,0.007038059370957764
AC006213.2,-0.0070365185515550285,0.0070365185515550285
MORC3,0.007034211871661317,0.007034211871661317
SEPTIN7P6,0.007031672519453646,0.007031672519453646
PLEKHG4B,-0.007031542644332751,0.007031542644332751
COPS5,0.007031506493065036,0.007031506493065036
AC010457.1,-0.0070307883914119745,0.0070307883914119745
DSG2,-0.0070298163732789,0.0070298163732789
FAM149A,-0.007029292119404704,0.007029292119404704
PDCD6IPP2,0.007028980557524645,0.007028980557524645
WDR36,0.007028085581685565,0.007028085581685565
TMED6,-0.007023383430081297,0.007023383430081297
C20orf202,0.007022673299619037,0.007022673299619037
CCND2-AS1,0.0070212361375297455,0.0070212361375297455
GNS,0.0070208161659965854,0.0070208161659965854
CHIC2,-0.007019427482212715,0.007019427482212715
KCNC4,0.007019248688757897,0.007019248688757897
AC241377.3,-0.00701923291360651,0.00701923291360651
HAUS6,-0.007018514083031567,0.007018514083031567
FAM118A,0.007018499517455298,0.007018499517455298
HCG17,0.0070170596917557134,0.0070170596917557134
AC099661.1,0.007016555657890958,0.007016555657890958
AL663070.1,-0.007016186113078233,0.007016186113078233
FXR1,0.007014000147576298,0.007014000147576298
AC011899.2,0.00701157581387441,0.00701157581387441
AP001528.2,0.007011369351966995,0.007011369351966995
PTPN13,0.007006717798669985,0.007006717798669985
RORB-AS1,0.007005570739445103,0.007005570739445103
MRPS5,0.007004004783645478,0.007004004783645478
AC004975.1,0.007003451564129735,0.007003451564129735
COQ8B,-0.0070028288014001685,0.0070028288014001685
POLH,-0.007002366700963865,0.007002366700963865
SNORC,-0.007000936628858811,0.007000936628858811
VEZT,0.006999438884637461,0.006999438884637461
DHRS12,-0.0069979716696423454,0.0069979716696423454
MEIS1,0.00699761171406305,0.00699761171406305
AL031719.2,-0.006996183442575898,0.006996183442575898
NUP50-DT,0.006996027377309503,0.006996027377309503
TSC22D1-AS1,0.006994679775903657,0.006994679775903657
ABCC9,-0.0069921672926386265,0.0069921672926386265
HDAC5,0.006990161564901072,0.006990161564901072
APOLD1,0.006990048417746347,0.006990048417746347
PERP,-0.006989595783562774,0.006989595783562774
TMEM68,0.006989358644071487,0.006989358644071487
AC007547.2,0.0069873271702362415,0.0069873271702362415
CDK14,-0.006986526572147406,0.006986526572147406
WWOX,-0.006985530340714155,0.006985530340714155
RN7SL333P,0.006984582335913717,0.006984582335913717
BFSP1,0.006984320823760552,0.006984320823760552
FBN2,-0.006984163993817444,0.006984163993817444
LINC01569,-0.006983622244498718,0.006983622244498718
AC110792.3,-0.0069823847119116905,0.0069823847119116905
ABITRAM,-0.006980194675014001,0.006980194675014001
GGCTP1,0.00697966364933941,0.00697966364933941
DIABLO,-0.006979215237075414,0.006979215237075414
AC090739.1,0.006978711700742727,0.006978711700742727
C1orf159,-0.006977964100687156,0.006977964100687156
YOD1,0.00697395579919748,0.00697395579919748
MIR6512,-0.006973533972287245,0.006973533972287245
AL031775.2,0.006973166358865399,0.006973166358865399
PEG3,-0.006972623338047794,0.006972623338047794
SNORD53B,0.0069724217692458176,0.0069724217692458176
PLA2G12AP1,0.006972162476520518,0.006972162476520518
SIGLEC1,0.0069706620789933196,0.0069706620789933196
AC010207.1,-0.006970490572596831,0.006970490572596831
SYNE3,0.006970181304244886,0.006970181304244886
SLITRK2,0.006970145890491059,0.006970145890491059
CHL1-AS1,0.006968654647781022,0.006968654647781022
HCG14,-0.0069684143406301986,0.0069684143406301986
TAL1,-0.006968140407871503,0.006968140407871503
MIR4297,0.0069681013627423865,0.0069681013627423865
AL122035.1,-0.006966969666867393,0.006966969666867393
DCLRE1B,-0.006964706322918466,0.006964706322918466
AC092745.5,-0.006964676952393478,0.006964676952393478
NSUN5P2,-0.006964256516399485,0.006964256516399485
NIPSNAP1,0.006962934353981804,0.006962934353981804
SMIM10L1,0.006962015152932596,0.006962015152932596
EIF4E,0.006958456938404376,0.006958456938404376
MSH3,0.0069582633599768766,0.0069582633599768766
C1orf115,0.006956755034184623,0.006956755034184623
FGFBP2,0.006953824101632563,0.006953824101632563
BDH1,-0.006952991720260194,0.006952991720260194
YIPF4,0.006952183118884645,0.006952183118884645
MRPS36,0.006951933646077217,0.006951933646077217
CFAP126,-0.006951477887672255,0.006951477887672255
CLIC1P1,-0.006951262135679278,0.006951262135679278
TMEM231,-0.006948059943276517,0.006948059943276517
MGP,0.006947795331343844,0.006947795331343844
SRP14P2,0.006947523838989562,0.006947523838989562
RPL4P5,-0.006946867218509106,0.006946867218509106
TMEM67,-0.006946560749704946,0.006946560749704946
AL354872.1,0.006945852768369987,0.006945852768369987
TMA16,0.006944639077132575,0.006944639077132575
CDC16,0.00694417677054392,0.00694417677054392
CDC42EP3,0.006943423453694212,0.006943423453694212
KLHDC10,-0.006942896645972708,0.006942896645972708
BAIAP2L2,-0.006941913482367477,0.006941913482367477
LINC01291,-0.006941024010069504,0.006941024010069504
SOX7,0.006940953128790866,0.006940953128790866
AC072022.2,0.006940054220168777,0.006940054220168777
TBX1,-0.0069382740432563945,0.0069382740432563945
RTL5,-0.006937675850294539,0.006937675850294539
CDC42SE1,-0.0069373365126084155,0.0069373365126084155
CDKN2AIPNLP1,-0.006935563019099366,0.006935563019099366
RPL37AP8,-0.006935034923110973,0.006935034923110973
BAMBI,-0.006933546798429906,0.006933546798429906
MANEA,0.006932835770149127,0.006932835770149127
MITF,-0.00693195359364662,0.00693195359364662
C18orf25,-0.006931405158936188,0.006931405158936188
RPAP2,-0.006930887449430743,0.006930887449430743
IRS2,0.006930875567435292,0.006930875567435292
EIF4A2,0.006930737169607173,0.006930737169607173
AL590062.1,0.006929363933139615,0.006929363933139615
SOX1-OT,-0.006927256005078401,0.006927256005078401
RNF166,-0.006927208969135588,0.006927208969135588
SYNPR,0.006926541424812426,0.006926541424812426
PTPN14,0.006925855121913222,0.006925855121913222
PPP4R1L,0.006922966683705454,0.006922966683705454
RPL39P14,-0.006921421209323068,0.006921421209323068
AC009955.3,0.006919821660431979,0.006919821660431979
LINC00663,0.0069190870466384995,0.0069190870466384995
DCDC2,-0.006918895267425456,0.006918895267425456
AC002094.5,0.006915317874554931,0.006915317874554931
DIRAS2,-0.006915179488968198,0.006915179488968198
SNRPGP14,0.00691433507578588,0.00691433507578588
SCN2B,0.006913933213265568,0.006913933213265568
AL589826.1,0.0069128623120954785,0.0069128623120954785
RPS28P7,-0.006912587319302515,0.006912587319302515
RP2,-0.006912583088097344,0.006912583088097344
AC024995.1,0.006912073472955518,0.006912073472955518
ELOCP27,0.006910463875684515,0.006910463875684515
SCN1A,0.006909205387187686,0.006909205387187686
ZNF510,-0.00690692220676545,0.00690692220676545
ARPC3P4,0.006906654792346934,0.006906654792346934
EPCAM-DT,-0.006902901590112588,0.006902901590112588
VSIG4,0.006902744841917611,0.006902744841917611
CDH22,0.006902427199713086,0.006902427199713086
ASIC1,-0.006901860545702888,0.006901860545702888
ZIC4,0.006900413168624217,0.006900413168624217
AC091178.2,0.006900125438692891,0.006900125438692891
RNU1-155P,0.006899805192653542,0.006899805192653542
ADCY8,-0.006899581123621789,0.006899581123621789
FASTKD5,-0.006899451579109351,0.006899451579109351
TUBB6,0.006898904226910514,0.006898904226910514
PHC1,0.006895734100727113,0.006895734100727113
TBC1D16,0.006895344079978114,0.006895344079978114
AC022146.2,0.006894232398636008,0.006894232398636008
C19orf73,-0.00689291696574675,0.00689291696574675
RPL4P2,-0.006892807170245526,0.006892807170245526
NBPF2P,-0.006891132460065098,0.006891132460065098
ZNF112,-0.00689053702980217,0.00689053702980217
AC124319.2,-0.0068865561652901395,0.0068865561652901395
CHST6,-0.006885845466054456,0.006885845466054456
SRP68P3,-0.006885781065737805,0.006885781065737805
MOSMO,0.006884666977112466,0.006884666977112466
CLEC3B,-0.006884370211544289,0.006884370211544289
ARFGEF3,-0.006883600345131246,0.006883600345131246
ALG10B,0.0068828421401037464,0.0068828421401037464
RMND1,0.006882088864683699,0.006882088864683699
RPS27AP20,-0.006881963134740524,0.006881963134740524
BNIP3P17,0.006881032059566701,0.006881032059566701
AIDAP1,0.0068786480298841796,0.0068786480298841796
RPE65,-0.006877810029445595,0.006877810029445595
PEDS1,-0.006877404847798687,0.006877404847798687
CNTN4,0.006875885509547283,0.006875885509547283
AC110994.2,0.006875210044625616,0.006875210044625616
RHOT1,0.006874821752264469,0.006874821752264469
IQGAP2,-0.006874512847792881,0.006874512847792881
BLOC1S6,0.006874065411897757,0.006874065411897757
NFYB,0.006872977761815129,0.006872977761815129
RPP30,0.006872069865968189,0.006872069865968189
STXBP5,0.006871011469710613,0.006871011469710613
TBC1D24,0.006870389171563458,0.006870389171563458
SDC3,-0.006870009169489886,0.006870009169489886
AC011978.2,0.006868329226736047,0.006868329226736047
YWHAZP4,0.006867862927844979,0.006867862927844979
BX640514.2,-0.0068667948257284785,0.0068667948257284785
SLC39A1,-0.006865356702021142,0.006865356702021142
PDLIM3,0.006865243415815506,0.006865243415815506
DENND4A,0.0068645247921955525,0.0068645247921955525
TUB,-0.00686340372699734,0.00686340372699734
IL20RB,0.00686231097327097,0.00686231097327097
ZBBX,-0.006862113366843395,0.006862113366843395
FAM86GP,0.0068610347685396636,0.0068610347685396636
MAP1LC3B2,0.006859907365225498,0.006859907365225498
PRPS1P2,-0.0068598210425611685,0.0068598210425611685
COL12A1,-0.006859538595398324,0.006859538595398324
AL031058.1,-0.006859525957703639,0.006859525957703639
UGDH,0.006858987246172724,0.006858987246172724
SFRP1,-0.006858749949056789,0.006858749949056789
EEF1A1P28,-0.006857521808858291,0.006857521808858291
LRP4-AS1,0.006855459294399239,0.006855459294399239
SRI,-0.006854781861593044,0.006854781861593044
BHLHA15,0.006854559196593559,0.006854559196593559
AC073140.1,0.0068535146992396235,0.0068535146992396235
AL589880.1,-0.006853409032244909,0.006853409032244909
AL355482.1,0.006852945746141285,0.006852945746141285
FAM86FP,-0.006852907717864581,0.006852907717864581
AC131281.1,0.006852692378475991,0.006852692378475991
AP000696.1,0.0068523133342579855,0.0068523133342579855
AL021408.1,-0.006851704860868364,0.006851704860868364
RACK1,-0.006851505776472323,0.006851505776472323
SLC9A3R1,-0.006851155739433425,0.006851155739433425
DYM,-0.006850447024422249,0.006850447024422249
ZNF602P,0.006850123514499337,0.006850123514499337
BUD13P1,0.0068499248428559026,0.0068499248428559026
CBX2,0.006849203964472094,0.006849203964472094
MOB3B,-0.006848340591698684,0.006848340591698684
SEL1L3,0.006847241922474623,0.006847241922474623
AIF1L,-0.006847135956757613,0.006847135956757613
LINC02265,0.006846511542055007,0.006846511542055007
SPTAN1,0.006846411613829694,0.006846411613829694
H2BP1,-0.006845445625678881,0.006845445625678881
B4GALT6,0.006844418384089988,0.006844418384089988
RN7SL752P,-0.006843711733341768,0.006843711733341768
MAGED4B,0.006843113764755643,0.006843113764755643
P2RY13,-0.0068428363617198664,0.0068428363617198664
RHOQP1,-0.006842001078714071,0.006842001078714071
RPS26P58,-0.006841710413540854,0.006841710413540854
AC008060.2,-0.006840923999216709,0.006840923999216709
MALSU1,0.006840918186652066,0.006840918186652066
PHOSPHO1,0.006840050981211411,0.006840050981211411
MIR4677,0.006839093593991629,0.006839093593991629
FAM71E1,0.006838759260426657,0.006838759260426657
FOXG1,0.006838529927398641,0.006838529927398641
NFKBIL1,0.006837756369009855,0.006837756369009855
LRAT,-0.006837706787883082,0.006837706787883082
NUBP1,0.006837644701168657,0.006837644701168657
RAP1GDS1,0.006836455299322831,0.006836455299322831
ZSWIM4,-0.006836044309278845,0.006836044309278845
KCNA1,0.006835651685764594,0.006835651685764594
IGHV4-59,0.006835603737075315,0.006835603737075315
DAPP1,-0.006835182212491704,0.006835182212491704
AC007687.1,0.006835050312784643,0.006835050312784643
SPATA33,-0.006833345945393189,0.006833345945393189
SEPTIN7,0.006832724363946532,0.006832724363946532
ALDH16A1,0.006830976940916697,0.006830976940916697
AC004941.2,-0.006829779171290756,0.006829779171290756
HGC6.3,-0.0068296665627706555,0.0068296665627706555
SEM1,0.006829155053894544,0.006829155053894544
PHF7,-0.006828898333699309,0.006828898333699309
TEKT2,-0.00682816144285483,0.00682816144285483
GTF3A,-0.006826881361746528,0.006826881361746528
ID1,-0.006826550000892571,0.006826550000892571
HSD17B14,0.006822311558885325,0.006822311558885325
MECOM,-0.006819986175045202,0.006819986175045202
RARRES1,-0.006819013904517261,0.006819013904517261
NDUFAF6,-0.006818043537795451,0.006818043537795451
TTC12,0.0068173750785590955,0.0068173750785590955
COX7A1,-0.0068164461180630085,0.0068164461180630085
ZNF302,-0.0068160349956324535,0.0068160349956324535
TIMP3,0.006815381234660406,0.006815381234660406
CBX1P2,0.006814799551805581,0.006814799551805581
DCLK2,-0.0068145313526237535,0.0068145313526237535
RNVU1-31,-0.006814021434117411,0.006814021434117411
MIR27B,-0.0068137000432295,0.0068137000432295
MTARC2,-0.0068126604923112654,0.0068126604923112654
PLEKHM1P1,-0.006812166388389898,0.006812166388389898
AL365181.3,0.0068121642769974474,0.0068121642769974474
HMGN5,0.006810324240430515,0.006810324240430515
ERP29P1,0.006809883706852931,0.006809883706852931
AC008667.1,-0.006809614842237534,0.006809614842237534
SCP2,-0.006809170280209222,0.006809170280209222
ZNF69,0.006808975886452582,0.006808975886452582
NFIB,-0.006807451539636799,0.006807451539636799
MIR6719,0.006807450355952283,0.006807450355952283
AP003071.4,-0.00680723162667847,0.00680723162667847
METTL21A,0.006805891616028194,0.006805891616028194
MIR223HG,-0.006805649708439911,0.006805649708439911
PLB1,0.0068056351932695635,0.0068056351932695635
GAS8,-0.006805387014067751,0.006805387014067751
PGRMC1,0.006804304416381183,0.006804304416381183
HDAC4-AS1,-0.006803518766524875,0.006803518766524875
UFC1,-0.006803273781541517,0.006803273781541517
AC025458.1,0.006802546408361307,0.006802546408361307
DAB1,0.006802121001774693,0.006802121001774693
LINC02051,0.006802090564924127,0.006802090564924127
FANCB,-0.006801667174750466,0.006801667174750466
SASH1,0.00679772494952301,0.00679772494952301
TMIGD2,0.0067950555803668695,0.0067950555803668695
FASTKD3,-0.006793253209039773,0.006793253209039773
UTP4,-0.006792502338882785,0.006792502338882785
SCNN1G,0.006791153300510838,0.006791153300510838
ARHGEF26,-0.006789607511930381,0.006789607511930381
RPL7P23,-0.006789071509124746,0.006789071509124746
ANGPTL1,0.006787538283207672,0.006787538283207672
SOCS1,0.006786889385671409,0.006786889385671409
METTL22,0.006783561059961825,0.006783561059961825
A2M-AS1,-0.006783007658430744,0.006783007658430744
NOP14,0.006782820613908358,0.006782820613908358
SPPL3,0.0067806537462960954,0.0067806537462960954
MIR1244-3,0.006780321410164076,0.006780321410164076
HLA-B,0.006779881233909302,0.006779881233909302
TDRKH,-0.0067786325438539945,0.0067786325438539945
IGKJ1,-0.006778557595580725,0.006778557595580725
LINGO3,-0.006777964729996165,0.006777964729996165
AC004982.1,-0.006777675325426386,0.006777675325426386
C1orf94,0.006776598166830232,0.006776598166830232
DPP6,-0.00677559402831206,0.00677559402831206
PSMB10,-0.006773664259085038,0.006773664259085038
PTPRD-AS1,-0.0067733280393521954,0.0067733280393521954
PBDC1,0.006773284770547429,0.006773284770547429
TSBP1-AS1,0.006773183457961422,0.006773183457961422
STAT5B,0.006772003633834859,0.006772003633834859
AL157871.2,-0.006769928771118556,0.006769928771118556
MREG,0.006769872440118757,0.006769872440118757
UPP2,0.006769481392203355,0.006769481392203355
AC067852.3,0.006767961083897029,0.006767961083897029
AC007690.1,-0.006766769776276575,0.006766769776276575
AC079148.1,0.00676379337945272,0.00676379337945272
XIAP,0.006763764691798679,0.006763764691798679
ID3,-0.0067634030984749256,0.0067634030984749256
RNU6-531P,0.00676317852754209,0.00676317852754209
CD83,-0.006761201843923187,0.006761201843923187
AL627309.6,-0.006761076836490133,0.006761076836490133
LSM3P3,0.006760561745763508,0.006760561745763508
LINC01976,-0.006760453545945285,0.006760453545945285
IP6K3,-0.006758319772973188,0.006758319772973188
AC011492.1,0.00675809477279384,0.00675809477279384
ZNF32-AS1,-0.006757112408633796,0.006757112408633796
PABPC4L,0.00675615557808252,0.00675615557808252
TPI1P3,0.00675610281549255,0.00675610281549255
CDIPTOSP,0.0067558873617347805,0.0067558873617347805
PDZRN3,-0.006755635494058832,0.006755635494058832
PCSK1,-0.006754550477775561,0.006754550477775561
ZNF404,-0.006754422715775875,0.006754422715775875
PSMC3,0.006750790767372855,0.006750790767372855
FAM20B,0.0067501996646803925,0.0067501996646803925
SMIM1,0.0067491635282026985,0.0067491635282026985
DHDH,0.006749123174683607,0.006749123174683607
MIR93,0.0067458681714440616,0.0067458681714440616
AHNAK2,-0.006745105806798908,0.006745105806798908
GMEB2,0.006743710421247527,0.006743710421247527
NRG1,-0.0067413351754863115,0.0067413351754863115
RPL5P3,-0.006740787913202371,0.006740787913202371
AC005840.1,-0.006740684272641247,0.006740684272641247
LINC02768,-0.006740531647868369,0.006740531647868369
LRRC37A16P,-0.006740205607127848,0.006740205607127848
FMO2,0.006739818803347717,0.006739818803347717
ZNF169,-0.006739802812962209,0.006739802812962209
EIF3K,-0.006736181347105848,0.006736181347105848
LINC01711,0.006735718568883796,0.006735718568883796
SLC7A3,0.0067356814470673956,0.0067356814470673956
AC026316.5,0.006735678740068463,0.006735678740068463
GSDMB,0.006732447542397114,0.006732447542397114
SEMA6A-AS2,0.00673231221825597,0.00673231221825597
PFN1P6,0.006731319256110989,0.006731319256110989
TIMM10B,-0.006730904233321371,0.006730904233321371
AL160412.1,-0.00673067262268178,0.00673067262268178
AC093677.2,0.006729708745429077,0.006729708745429077
SEMA4G,0.006729494707394032,0.006729494707394032
VTRNA1-3,-0.006729258019478882,0.006729258019478882
EIF4G2,-0.006728435090484837,0.006728435090484837
RPL35AP5,0.006728061213304085,0.006728061213304085
CYCSP24,-0.006726497730789059,0.006726497730789059
ZNF665,0.00672497531231803,0.00672497531231803
INSIG2,0.006724612338613396,0.006724612338613396
HACD1,-0.006724297824157856,0.006724297824157856
STIM2-AS1,0.006724243494305071,0.006724243494305071
AC073941.2,0.00672371349267331,0.00672371349267331
UBE3D,-0.006722757172088297,0.006722757172088297
WDR55,-0.006721003476090217,0.006721003476090217
WASH7P,-0.006720613774112526,0.006720613774112526
ZNF484,-0.006720528341898961,0.006720528341898961
NRF1,-0.006720097393704476,0.006720097393704476
LINC01355,-0.006719455981827946,0.006719455981827946
PLA2G4A,0.006718678827546049,0.006718678827546049
GAU1,0.0067185529890244,0.0067185529890244
NIPAL2,0.0067182508914941635,0.0067182508914941635
MTRNR2L10,-0.006717574068472878,0.006717574068472878
KLRB1,0.006715580108226535,0.006715580108226535
AHCYL2,-0.006714992674777426,0.006714992674777426
AC012254.4,-0.006714369152225305,0.006714369152225305
FAM193A,0.006714186681321847,0.006714186681321847
PPP1R1B,-0.006712917208304508,0.006712917208304508
L3HYPDH,-0.00671232117816086,0.00671232117816086
IGKV3-20,0.006709085676788874,0.006709085676788874
CLN6,0.006708348670709518,0.006708348670709518
MIR647,-0.0067081272246760715,0.0067081272246760715
LMO2,-0.006708115884277845,0.006708115884277845
LDLRAD3,-0.00670696780863489,0.00670696780863489
TUBB4A,-0.006706886232024715,0.006706886232024715
DMTN,0.006706612206454682,0.006706612206454682
POLE2,-0.006706273280590015,0.006706273280590015
TMEM64,0.006705130370701609,0.006705130370701609
GGN,-0.00670334438979386,0.00670334438979386
MIR643,-0.006702907090931549,0.006702907090931549
NCBP2AS2,0.006702560656336975,0.006702560656336975
CAND2,0.006702045972090538,0.006702045972090538
AP000769.1,0.006701976853740368,0.006701976853740368
LCP1,-0.006701121262529621,0.006701121262529621
PPP1R42,-0.006701075092691668,0.006701075092691668
CDH4,-0.00670019584518364,0.00670019584518364
C22orf31,0.0066995149579804555,0.0066995149579804555
CASQ2,0.006698652904060631,0.006698652904060631
IGLV3-10,0.006698525150531084,0.006698525150531084
AL445187.1,0.00669836130808667,0.00669836130808667
FAM160B1,0.006697171476937641,0.006697171476937641
PEX5,0.006697116192080361,0.006697116192080361
CDK16,0.006696455161760616,0.006696455161760616
IL2RB,-0.006695299185864381,0.006695299185864381
LINC02588,0.006695248122442991,0.006695248122442991
FSCN1P1,-0.006695103048718587,0.006695103048718587
MARCHF6,0.006694738265818186,0.006694738265818186
SH3BGRL,-0.00669444164706506,0.00669444164706506
SLC30A5,0.006692772538740974,0.006692772538740974
PPP1R15A,0.006692592533024513,0.006692592533024513
INTS12,0.0066921930353602875,0.0066921930353602875
KCNE3,-0.006690750229186395,0.006690750229186395
UNC79,-0.006688954975928106,0.006688954975928106
AC004948.1,0.006688953613831596,0.006688953613831596
MYBPHL,-0.006688802434128232,0.006688802434128232
PLD3,0.006686655758534259,0.006686655758534259
SRD5A1,-0.0066861192026315365,0.0066861192026315365
NDUFC1,0.0066853410311636255,0.0066853410311636255
AC135178.7,-0.006684555391308042,0.006684555391308042
GSDMA,0.006683939760431138,0.006683939760431138
C1D,0.006683624150384459,0.006683624150384459
EEF1A1P22,-0.006683590790678456,0.006683590790678456
RNU6-1,0.006683478045516876,0.006683478045516876
S100A11P2,-0.006683324185497754,0.006683324185497754
HAS2-AS1,-0.006683235863262177,0.006683235863262177
ZNRF2,0.0066812137285142984,0.0066812137285142984
OGFOD1,0.006680506278653247,0.006680506278653247
ZDHHC2,-0.006680299591456056,0.006680299591456056
MRGBP,0.00667900434167828,0.00667900434167828
DNAJB9,0.006677448920962057,0.006677448920962057
PTPN5,0.006676848343318658,0.006676848343318658
CALHM6,-0.006676611077303859,0.006676611077303859
WASL-DT,0.006675194320832923,0.006675194320832923
RBM18,-0.006672545588930572,0.006672545588930572
GPR143,-0.006672093068187321,0.006672093068187321
INVS,-0.006671767402611272,0.006671767402611272
ATP5MGL,0.006671763061444595,0.006671763061444595
NRSN2-AS1,-0.0066716552055843285,0.0066716552055843285
RNU6ATAC24P,0.00667151422144772,0.00667151422144772
RPS2P46,-0.006670181686109302,0.006670181686109302
TIAL1,-0.006667871945969727,0.006667871945969727
USP37,-0.006666799788700819,0.006666799788700819
CFAP70,-0.0066648522816192025,0.0066648522816192025
IRS1,-0.006664570581612326,0.006664570581612326
C12orf43,0.006664482363344015,0.006664482363344015
CAV1,-0.006663881625829156,0.006663881625829156
ASB13,-0.0066626654737438765,0.0066626654737438765
AC005041.3,0.006659281437439577,0.006659281437439577
DENR,0.006658204860918254,0.006658204860918254
NOMO2,0.00665765808334607,0.00665765808334607
AC008592.4,0.00665738327695715,0.00665738327695715
BRIX1,0.0066564325074557704,0.0066564325074557704
ABHD12,0.006653477810425933,0.006653477810425933
TYW1B,-0.006653352603372033,0.006653352603372033
AL136366.1,-0.006653317946854026,0.006653317946854026
EEF1A1P5,-0.0066520570466727475,0.0066520570466727475
AC078846.1,-0.006651314879499717,0.006651314879499717
LETM1,0.0066511411917315934,0.0066511411917315934
PPEF1,-0.006648699783922068,0.006648699783922068
PLEKHG1,0.006648419692164471,0.006648419692164471
PLCE1,-0.006648274750757464,0.006648274750757464
SNORD18,-0.006648264375609486,0.006648264375609486
AC105118.1,0.006647675036041727,0.006647675036041727
FTH1P15,0.00664747897632317,0.00664747897632317
MT1F,-0.006646908567697216,0.006646908567697216
GATA2-AS1,0.006644849568255634,0.006644849568255634
CACNB3,0.006643673107448815,0.006643673107448815
SEC24D,0.006643425592795382,0.006643425592795382
DPY19L2P3,0.006642421161276584,0.006642421161276584
NUP85,-0.006642375320964755,0.006642375320964755
SIGLEC14,-0.006640366795850968,0.006640366795850968
ARID3C,0.006639580867987706,0.006639580867987706
ATP6V1F,-0.006638977055514053,0.006638977055514053
SHLD3,0.0066381488517131704,0.0066381488517131704
MAPT-AS1,0.006631229202346563,0.006631229202346563
HRK,0.006629028378059659,0.006629028378059659
AL032819.1,0.00662841294624392,0.00662841294624392
CNPPD1,-0.00662814535253234,0.00662814535253234
SLC9A8,-0.006628087481585618,0.006628087481585618
DMRTA2,-0.006627157162100855,0.006627157162100855
AL161729.4,-0.006626303747612561,0.006626303747612561
NTN5,0.00662606597410614,0.00662606597410614
C17orf75,0.00662576154182915,0.00662576154182915
GOLGA8B,0.006625201398641152,0.006625201398641152
ZNF513,-0.006624993755653008,0.006624993755653008
AL078644.1,-0.006624049023376047,0.006624049023376047
AL021395.1,0.006623073489143681,0.006623073489143681
AC093827.3,-0.0066229724562666525,0.0066229724562666525
AC113410.1,0.006622829219914662,0.006622829219914662
TTLL6,0.00662171720892317,0.00662171720892317
PCOLCE2,-0.006621176888419808,0.006621176888419808
IGHV4-34,0.006620874620825719,0.006620874620825719
TMLHE,-0.006620792553951898,0.006620792553951898
LINC02154,-0.006619289151763461,0.006619289151763461
SMIM5,-0.006613889314052588,0.006613889314052588
METTL14,0.00661311297697056,0.00661311297697056
HSPD1P6,-0.0066126335879221785,0.0066126335879221785
HMGB1P10,-0.006612306797116258,0.006612306797116258
LRRC34,-0.006612223237177568,0.006612223237177568
TRIM35,-0.006612058989569149,0.006612058989569149
CGREF1,-0.006611846617855649,0.006611846617855649
AL662791.1,0.006611012550041484,0.006611012550041484
AC083864.5,0.006610859971416409,0.006610859971416409
ARL4A,0.0066087109570106255,0.0066087109570106255
AC124016.1,0.006608149338936526,0.006608149338936526
AC013468.1,-0.006607431043277421,0.006607431043277421
GUSB,0.0066062942603327835,0.0066062942603327835
MPDU1,-0.006604799778711767,0.006604799778711767
AC012447.1,0.006604498544505895,0.006604498544505895
TTC34,-0.006604310636301036,0.006604310636301036
HSD17B7,0.006602821055919936,0.006602821055919936
CD22,-0.006600905236199455,0.006600905236199455
JAK2,-0.006600890179685205,0.006600890179685205
BASP1,-0.006600462976809267,0.006600462976809267
MNX1-AS1,-0.006600388528971699,0.006600388528971699
AC087071.1,0.006599804724010402,0.006599804724010402
LINC00909,-0.006599106594465078,0.006599106594465078
AC103591.3,0.0065977491042187785,0.0065977491042187785
HSPA5P1,0.006596502869629671,0.006596502869629671
KIF27,-0.006595505952559498,0.006595505952559498
WNT7B,0.006595309968486648,0.006595309968486648
PIP4P2,0.006594737675556828,0.006594737675556828
AC253536.1,0.0065929017201973306,0.0065929017201973306
AC004888.1,0.0065926679506716915,0.0065926679506716915
ADAMTS17,-0.00659225881248279,0.00659225881248279
CKS1BP1,0.006591490930534611,0.006591490930534611
AC245884.10,-0.006591454790259984,0.006591454790259984
MIR4635,0.0065912321913997075,0.0065912321913997075
LINC02813,-0.006590358193524742,0.006590358193524742
NUDT21,0.006589366497877218,0.006589366497877218
METTL2B,0.006589339490640966,0.006589339490640966
NEMP1,-0.006588799641686919,0.006588799641686919
GOLGA5,0.006588499677795242,0.006588499677795242
HSP90AA3P,-0.006588445847120927,0.006588445847120927
HOXB7,0.006585821767255592,0.006585821767255592
LINC02869,0.006585541117246987,0.006585541117246987
VNN2,0.0065852500568258625,0.0065852500568258625
SH3BGRL3,-0.006585091661152342,0.006585091661152342
AC090946.1,-0.006584896542416699,0.006584896542416699
AAK1,0.00658401930450152,0.00658401930450152
CIART,-0.006583504872815704,0.006583504872815704
H4C5,-0.006582407495739466,0.006582407495739466
NEDD8P1,-0.006581962654868616,0.006581962654868616
GHDC,0.006581816708906995,0.006581816708906995
KAZALD1,0.0065817139734776825,0.0065817139734776825
CMTM8,0.006579058749675665,0.006579058749675665
TNFRSF18,0.006577444752432977,0.006577444752432977
AL391834.1,0.006574860027300694,0.006574860027300694
IQSEC2,0.006574580314946957,0.006574580314946957
BTD,-0.006573205051839302,0.006573205051839302
ZNF783,-0.006572715078966788,0.006572715078966788
TGFA,0.006568617705318004,0.006568617705318004
DCXR-DT,0.006568573326178822,0.006568573326178822
AP000229.1,0.006568510030698821,0.006568510030698821
